contact_time,threshold_value,point_name,fixed_point_x,fixed_point_y,fixed_point_z,tag_x,tag_y,tag_z,tag_id,distance,distance_ratio
2026-01-21 16:19:41.323,0.4,焊把钳下端,3.02,1.15,1.56,2.806,0.845,1.54,Tag 1,0.37312330401624605,0.9328082600406151
2026-01-21 16:19:41.373,0.4,焊把钳下端,3.02,1.15,1.56,2.806,0.845,1.54,Tag 1,0.37312330401624605,0.9328082600406151
2026-01-21 16:19:41.423,0.4,焊把钳下端,3.02,1.15,1.56,2.803,0.892,1.59,Tag 1,0.3384567919247595,0.8461419798118988
2026-01-21 16:19:41.472,0.4,焊把钳下端,3.02,1.15,1.56,2.803,0.892,1.59,Tag 1,0.3384567919247595,0.8461419798118988
2026-01-21 16:19:41.524,0.4,焊把钳下端,3.02,1.15,1.56,2.808,0.926,1.616,Tag 1,0.3134581311754411,0.7836453279386026
2026-01-21 16:19:41.573,0.4,焊把钳下端,3.02,1.15,1.56,2.808,0.926,1.616,Tag 1,0.3134581311754411,0.7836453279386026
2026-01-21 16:19:41.623,0.4,焊把钳下端,3.02,1.15,1.56,2.823,0.956,1.612,Tag 1,0.2813343206933701,0.7033358017334252
2026-01-21 16:19:41.673,0.4,焊把钳下端,3.02,1.15,1.56,2.823,0.956,1.612,Tag 1,0.2813343206933701,0.7033358017334252
2026-01-21 16:19:41.723,0.4,焊把钳下端,3.02,1.15,1.56,2.896,0.93,1.538,Tag 1,0.25349556209133123,0.633738905228328
2026-01-21 16:19:41.772,0.4,焊把钳下端,3.02,1.15,1.56,2.896,0.93,1.538,Tag 1,0.25349556209133123,0.633738905228328
2026-01-21 16:19:41.823,0.4,焊把钳下端,3.02,1.15,1.56,2.981,0.889,1.441,Tag 1,0.28948747814024695,0.7237186953506173
2026-01-21 16:19:41.872,0.4,焊把钳下端,3.02,1.15,1.56,2.981,0.889,1.441,Tag 1,0.28948747814024695,0.7237186953506173
2026-01-21 16:19:41.924,0.4,焊把钳下端,3.02,1.15,1.56,3.011,0.853,1.33,Tag 1,0.37575257816813434,0.9393814454203359
2026-01-21 16:19:41.973,0.4,焊把钳下端,3.02,1.15,1.56,3.011,0.853,1.33,Tag 1,0.37575257816813434,0.9393814454203359
2026-01-21 16:19:42.872,0.35,油箱顶部,2.86,0.42,0.25,2.851,0.411,0.57,Tag 0,0.32025302496619756,0.9150086427605645
2026-01-21 16:19:42.924,0.35,油箱顶部,2.86,0.42,0.25,2.851,0.411,0.57,Tag 0,0.32025302496619756,0.9150086427605645
2026-01-21 16:19:42.974,0.35,油箱顶部,2.86,0.42,0.25,2.853,0.423,0.542,Tag 0,0.2920992981847098,0.8345694233848853
2026-01-21 16:19:43.024,0.35,油箱顶部,2.86,0.42,0.25,2.853,0.423,0.542,Tag 0,0.2920992981847098,0.8345694233848853
2026-01-21 16:19:43.073,0.35,油箱顶部,2.86,0.42,0.25,2.852,0.433,0.52,Tag 0,0.27043113726048634,0.7726603921728181
2026-01-21 16:19:43.124,0.35,油箱顶部,2.86,0.42,0.25,2.852,0.433,0.52,Tag 0,0.27043113726048634,0.7726603921728181
2026-01-21 16:19:43.173,0.35,油箱顶部,2.86,0.42,0.25,2.85,0.442,0.508,Tag 0,0.2591293113486006,0.7403694609960019
2026-01-21 16:19:43.223,0.35,油箱顶部,2.86,0.42,0.25,2.85,0.442,0.508,Tag 0,0.2591293113486006,0.7403694609960019
2026-01-21 16:19:43.273,0.35,油箱顶部,2.86,0.42,0.25,2.845,0.449,0.508,Tag 0,0.2600576859083384,0.7430219597381097
2026-01-21 16:19:43.322,0.35,油箱顶部,2.86,0.42,0.25,2.845,0.449,0.508,Tag 0,0.2600576859083384,0.7430219597381097
2026-01-21 16:19:43.372,0.35,油箱顶部,2.86,0.42,0.25,2.838,0.455,0.515,Tag 0,0.26820514536451384,0.7663004153271824
2026-01-21 16:19:43.423,0.35,油箱顶部,2.86,0.42,0.25,2.838,0.455,0.515,Tag 0,0.26820514536451384,0.7663004153271824
2026-01-21 16:19:43.473,0.35,油箱顶部,2.86,0.42,0.25,2.829,0.462,0.533,Tag 0,0.2877742170521883,0.8222120487205381
2026-01-21 16:19:43.523,0.35,油箱顶部,2.86,0.42,0.25,2.829,0.462,0.533,Tag 0,0.2877742170521883,0.8222120487205381
2026-01-21 16:19:43.573,0.35,油箱顶部,2.86,0.42,0.25,2.818,0.473,0.556,Tag 0,0.31338315206788003,0.8953804344796573
2026-01-21 16:19:43.623,0.35,油箱顶部,2.86,0.42,0.25,2.818,0.473,0.556,Tag 0,0.31338315206788003,0.8953804344796573
2026-01-21 16:19:43.672,0.25,灭火器把手,2.84,0.69,0.5,2.806,0.482,0.584,Tag 0,0.22688322987827894,0.9075329195131158
2026-01-21 16:19:43.722,0.25,灭火器把手,2.84,0.69,0.5,2.806,0.482,0.584,Tag 0,0.22688322987827894,0.9075329195131158
2026-01-21 16:19:43.774,0.25,灭火器把手,2.84,0.69,0.5,2.793,0.493,0.612,Tag 0,0.23143465600467006,0.9257386240186802
2026-01-21 16:19:43.822,0.25,灭火器把手,2.84,0.69,0.5,2.793,0.493,0.612,Tag 0,0.23143465600467006,0.9257386240186802
2026-01-21 16:19:43.874,0.25,灭火器把手,2.84,0.69,0.5,2.781,0.503,0.635,Tag 0,0.23806511714234815,0.9522604685693926
2026-01-21 16:19:43.922,0.25,灭火器把手,2.84,0.69,0.5,2.781,0.503,0.635,Tag 0,0.23806511714234815,0.9522604685693926
2026-01-21 16:19:43.973,0.25,灭火器把手,2.84,0.69,0.5,2.773,0.513,0.66,Tag 0,0.2478265522497538,0.9913062089990152
2026-01-21 16:19:47.773,0.35,油箱顶部,2.86,0.42,0.25,2.757,0.146,0.39,Tag 0,0.3244765014604293,0.9270757184583694
2026-01-21 16:19:47.823,0.35,油箱顶部,2.86,0.42,0.25,2.757,0.146,0.39,Tag 0,0.3244765014604293,0.9270757184583694
2026-01-21 16:19:47.872,0.35,油箱顶部,2.86,0.42,0.25,2.775,0.154,0.367,Tag 0,0.3027705401785319,0.8650586862243769
2026-01-21 16:19:47.924,0.35,油箱顶部,2.86,0.42,0.25,2.775,0.154,0.367,Tag 0,0.3027705401785319,0.8650586862243769
2026-01-21 16:19:47.973,0.35,油箱顶部,2.86,0.42,0.25,2.783,0.161,0.351,Tag 0,0.2884631692261596,0.8241804835033132
2026-01-21 16:19:48.022,0.35,油箱顶部,2.86,0.42,0.25,2.783,0.161,0.351,Tag 0,0.2884631692261596,0.8241804835033132
2026-01-21 16:19:48.073,0.35,油箱顶部,2.86,0.42,0.25,2.784,0.164,0.343,Tag 0,0.28277376115898734,0.807925031882821
2026-01-21 16:19:48.123,0.35,油箱顶部,2.86,0.42,0.25,2.784,0.164,0.343,Tag 0,0.28277376115898734,0.807925031882821
2026-01-21 16:19:48.174,0.35,油箱顶部,2.86,0.42,0.25,2.775,0.168,0.347,Tag 0,0.28308655920053855,0.8088187405729673
2026-01-21 16:19:48.223,0.35,油箱顶部,2.86,0.42,0.25,2.775,0.168,0.347,Tag 0,0.28308655920053855,0.8088187405729673
2026-01-21 16:19:48.272,0.35,油箱顶部,2.86,0.42,0.25,2.762,0.164,0.365,Tag 0,0.297262510249779,0.8493214578565115
2026-01-21 16:19:48.322,0.35,油箱顶部,2.86,0.42,0.25,2.762,0.164,0.365,Tag 0,0.297262510249779,0.8493214578565115
2026-01-21 16:19:48.373,0.35,油箱顶部,2.86,0.42,0.25,2.746,0.15,0.395,Tag 0,0.32698776735529417,0.9342507638722691
2026-01-21 16:19:48.420,0.35,油箱顶部,2.86,0.42,0.25,2.746,0.15,0.395,Tag 0,0.32698776735529417,0.9342507638722691
2026-01-21 16:19:58.922,0.25,墙壁电源,2.44,2.57,0.97,2.361,2.39,1.03,Tag 1,0.20552615405344368,0.8221046162137747
2026-01-21 16:19:58.971,0.25,墙壁电源,2.44,2.57,0.97,2.361,2.39,1.03,Tag 1,0.20552615405344368,0.8221046162137747
2026-01-21 16:20:15.920,0.5,焊机电源,1.45,2.1,0.39,1.644,2.067,0.846,Tag 1,0.496649775999144,0.993299551998288
2026-01-21 16:20:15.971,0.5,焊机电源,1.45,2.1,0.39,1.644,2.067,0.846,Tag 1,0.496649775999144,0.993299551998288
2026-01-21 16:20:16.020,0.5,焊机电源,1.45,2.1,0.39,1.591,2.031,0.798,Tag 1,0.43715672246918497,0.8743134449383699
2026-01-21 16:20:16.071,0.5,焊机电源,1.45,2.1,0.39,1.591,2.031,0.798,Tag 1,0.43715672246918497,0.8743134449383699
2026-01-21 16:20:16.121,0.5,焊机电源,1.45,2.1,0.39,1.549,1.998,0.754,Tag 1,0.3907697531795418,0.7815395063590836
2026-01-21 16:20:16.171,0.5,焊机电源,1.45,2.1,0.39,1.549,1.998,0.754,Tag 1,0.3907697531795418,0.7815395063590836
2026-01-21 16:20:16.222,0.5,焊机电源,1.45,2.1,0.39,1.515,1.972,0.719,Tag 1,0.3589568219159513,0.7179136438319026
2026-01-21 16:20:16.271,0.5,焊机电源,1.45,2.1,0.39,1.515,1.972,0.719,Tag 1,0.3589568219159513,0.7179136438319026
2026-01-21 16:20:16.321,0.5,焊机电源,1.45,2.1,0.39,1.489,1.956,0.677,Tag 1,0.3234594255853431,0.6469188511706861
2026-01-21 16:20:16.371,0.5,焊机电源,1.45,2.1,0.39,1.489,1.956,0.677,Tag 1,0.3234594255853431,0.6469188511706861
2026-01-21 16:20:16.421,0.5,焊机电源,1.45,2.1,0.39,1.466,1.933,0.664,Tag 1,0.32128025149392553,0.6425605029878511
2026-01-21 16:20:16.471,0.5,焊机电源,1.45,2.1,0.39,1.466,1.933,0.664,Tag 1,0.32128025149392553,0.6425605029878511
2026-01-21 16:20:16.521,0.5,焊机电源,1.45,2.1,0.39,1.442,1.911,0.652,Tag 1,0.323154761685481,0.646309523370962
2026-01-21 16:20:16.571,0.5,焊机电源,1.45,2.1,0.39,1.442,1.911,0.652,Tag 1,0.323154761685481,0.646309523370962
2026-01-21 16:20:16.621,0.5,焊机电源,1.45,2.1,0.39,1.422,1.896,0.633,Tag 1,0.3185105963700424,0.6370211927400848
2026-01-21 16:20:16.671,0.5,焊机电源,1.45,2.1,0.39,1.422,1.896,0.633,Tag 1,0.3185105963700424,0.6370211927400848
2026-01-21 16:20:16.721,0.5,焊机电源,1.45,2.1,0.39,1.404,1.882,0.617,Tag 1,0.3180707468473014,0.6361414936946028
2026-01-21 16:20:16.771,0.5,焊机电源,1.45,2.1,0.39,1.404,1.882,0.617,Tag 1,0.3180707468473014,0.6361414936946028
2026-01-21 16:20:16.822,0.5,焊机电源,1.45,2.1,0.39,1.39,1.873,0.592,Tag 1,0.30973052804010137,0.6194610560802027
2026-01-21 16:20:16.871,0.5,焊机电源,1.45,2.1,0.39,1.39,1.873,0.592,Tag 1,0.30973052804010137,0.6194610560802027
2026-01-21 16:20:16.921,0.5,焊机电源,1.45,2.1,0.39,1.375,1.869,0.563,Tag 1,0.29818618344920006,0.5963723668984001
2026-01-21 16:20:16.971,0.5,焊机电源,1.45,2.1,0.39,1.375,1.869,0.563,Tag 1,0.29818618344920006,0.5963723668984001
2026-01-21 16:20:17.022,0.5,焊机电源,1.45,2.1,0.39,1.363,1.865,0.541,Tag 1,0.2925662318176861,0.5851324636353722
2026-01-21 16:20:17.071,0.5,焊机电源,1.45,2.1,0.39,1.363,1.865,0.541,Tag 1,0.2925662318176861,0.5851324636353722
2026-01-21 16:20:17.122,0.5,焊机电源,1.45,2.1,0.39,1.354,1.852,0.556,Tag 1,0.3134900317394478,0.6269800634788956
2026-01-21 16:20:17.170,0.5,焊机电源,1.45,2.1,0.39,1.354,1.852,0.556,Tag 1,0.3134900317394478,0.6269800634788956
2026-01-21 16:20:17.222,0.5,焊机电源,1.45,2.1,0.39,1.345,1.84,0.574,Tag 1,0.3353818719012701,0.6707637438025402
2026-01-21 16:20:17.272,0.5,焊机电源,1.45,2.1,0.39,1.345,1.84,0.574,Tag 1,0.3353818719012701,0.6707637438025402
2026-01-21 16:20:17.322,0.5,焊机电源,1.45,2.1,0.39,1.336,1.829,0.594,Tag 1,0.3578449384859314,0.7156898769718628
2026-01-21 16:20:17.371,0.5,焊机电源,1.45,2.1,0.39,1.336,1.829,0.594,Tag 1,0.3578449384859314,0.7156898769718628
2026-01-21 16:20:17.421,0.5,焊机电源,1.45,2.1,0.39,1.326,1.819,0.621,Tag 1,0.38431497498796485,0.7686299499759297
2026-01-21 16:20:17.470,0.5,焊机电源,1.45,2.1,0.39,1.326,1.819,0.621,Tag 1,0.38431497498796485,0.7686299499759297
2026-01-21 16:20:17.519,0.5,焊机电源,1.45,2.1,0.39,1.318,1.81,0.647,Tag 1,0.40935681257309003,0.8187136251461801
2026-01-21 16:20:17.571,0.5,焊机电源,1.45,2.1,0.39,1.318,1.81,0.647,Tag 1,0.40935681257309003,0.8187136251461801
2026-01-21 16:20:17.620,0.5,焊机电源,1.45,2.1,0.39,1.307,1.807,0.661,Tag 1,0.42395636567929973,0.8479127313585995
2026-01-21 16:20:17.670,0.5,焊机电源,1.45,2.1,0.39,1.307,1.807,0.661,Tag 1,0.42395636567929973,0.8479127313585995
2026-01-21 16:20:17.721,0.5,焊机电源,1.45,2.1,0.39,1.294,1.821,0.643,Tag 1,0.407659171367455,0.81531834273491
2026-01-21 16:20:17.771,0.5,焊机电源,1.45,2.1,0.39,1.294,1.821,0.643,Tag 1,0.407659171367455,0.81531834273491
2026-01-21 16:20:17.821,0.5,焊机电源,1.45,2.1,0.39,1.281,1.836,0.631,Tag 1,0.39539600402634323,0.7907920080526865
2026-01-21 16:20:17.871,0.5,焊机电源,1.45,2.1,0.39,1.281,1.836,0.631,Tag 1,0.39539600402634323,0.7907920080526865
2026-01-21 16:20:17.922,0.5,焊机电源,1.45,2.1,0.39,1.275,1.837,0.654,Tag 1,0.4116916321714592,0.8233832643429184
2026-01-21 16:20:17.972,0.5,焊机电源,1.45,2.1,0.39,1.275,1.837,0.654,Tag 1,0.4116916321714592,0.8233832643429184
2026-01-21 16:20:18.020,0.5,焊机电源,1.45,2.1,0.39,1.268,1.832,0.69,Tag 1,0.4415291609848663,0.8830583219697326
2026-01-21 16:20:18.070,0.5,焊机电源,1.45,2.1,0.39,1.268,1.832,0.69,Tag 1,0.4415291609848663,0.8830583219697326
2026-01-21 16:20:23.320,0.5,焊机电源,1.45,2.1,0.39,1.648,2.475,0.632,Tag 1,0.4882550562974233,0.9765101125948465
2026-01-21 16:20:23.370,0.5,焊机电源,1.45,2.1,0.39,1.648,2.475,0.632,Tag 1,0.4882550562974233,0.9765101125948465
2026-01-21 16:20:23.420,0.5,焊机电源,1.45,2.1,0.39,1.564,2.536,0.466,Tag 1,0.45702078727340184,0.9140415745468037
2026-01-21 16:20:23.470,0.5,焊机电源,1.45,2.1,0.39,1.564,2.536,0.466,Tag 1,0.45702078727340184,0.9140415745468037
2026-01-21 16:20:23.521,0.5,焊机电源,1.45,2.1,0.39,1.479,2.588,0.308,Tag 1,0.4956904275856051,0.9913808551712102
2026-01-21 16:20:23.572,0.5,焊机电源,1.45,2.1,0.39,1.479,2.588,0.308,Tag 1,0.4956904275856051,0.9913808551712102
2026-01-21 16:20:24.021,0.5,焊机电源,1.45,2.1,0.39,1.316,2.58,0.426,Tag 1,0.4996518788116382,0.9993037576232764
2026-01-21 16:20:24.069,0.5,焊机电源,1.45,2.1,0.39,1.316,2.58,0.426,Tag 1,0.4996518788116382,0.9993037576232764
2026-01-21 16:20:24.119,0.5,焊机电源,1.45,2.1,0.39,1.325,2.545,0.565,Tag 1,0.4942418436352793,0.9884836872705586
2026-01-21 16:20:24.171,0.5,焊机电源,1.45,2.1,0.39,1.325,2.545,0.565,Tag 1,0.4942418436352793,0.9884836872705586
2026-01-21 16:20:24.470,0.5,电压电流旋钮,1.56,1.5,0.37,1.577,1.42,0.828,Tag 0,0.4652450966963542,0.9304901933927084
2026-01-21 16:20:24.521,0.5,电压电流旋钮,1.56,1.5,0.37,1.577,1.42,0.828,Tag 0,0.4652450966963542,0.9304901933927084
2026-01-21 16:20:24.571,0.5,电压电流旋钮,1.56,1.5,0.37,1.551,1.443,0.778,Tag 0,0.41206067514384337,0.8241213502876867
2026-01-21 16:20:24.621,0.5,电压电流旋钮,1.56,1.5,0.37,1.551,1.443,0.778,Tag 0,0.41206067514384337,0.8241213502876867
2026-01-21 16:20:24.671,0.5,电压电流旋钮,1.56,1.5,0.37,1.531,1.457,0.744,Tag 0,0.3775791307792315,0.755158261558463
2026-01-21 16:20:24.720,0.5,电压电流旋钮,1.56,1.5,0.37,1.531,1.457,0.744,Tag 0,0.3775791307792315,0.755158261558463
2026-01-21 16:20:24.770,0.5,电压电流旋钮,1.56,1.5,0.37,1.517,1.452,0.746,Tag 0,0.38148263394288345,0.7629652678857669
2026-01-21 16:20:24.819,0.5,电压电流旋钮,1.56,1.5,0.37,1.517,1.452,0.746,Tag 0,0.38148263394288345,0.7629652678857669
2026-01-21 16:20:24.871,0.5,电压电流旋钮,1.56,1.5,0.37,1.509,1.439,0.757,Tag 0,0.39508353547066477,0.7901670709413295
2026-01-21 16:20:24.921,0.5,电压电流旋钮,1.56,1.5,0.37,1.509,1.439,0.757,Tag 0,0.39508353547066477,0.7901670709413295
2026-01-21 16:20:24.970,0.5,电压电流旋钮,1.56,1.5,0.37,1.506,1.425,0.776,Tag 0,0.41638563856117805,0.8327712771223561
2026-01-21 16:20:25.020,0.5,电压电流旋钮,1.56,1.5,0.37,1.506,1.425,0.776,Tag 0,0.41638563856117805,0.8327712771223561
2026-01-21 16:20:25.071,0.5,电压电流旋钮,1.56,1.5,0.37,1.512,1.391,0.821,Tag 0,0.46646114522004933,0.9329222904400987
2026-01-21 16:20:25.120,0.5,电压电流旋钮,1.56,1.5,0.37,1.512,1.391,0.821,Tag 0,0.46646114522004933,0.9329222904400987
2026-01-21 16:20:28.121,0.5,焊机电源,1.45,2.1,0.39,1.516,2.446,0.305,Tag 1,0.3623492790112878,0.7246985580225755
2026-01-21 16:20:28.169,0.5,焊机电源,1.45,2.1,0.39,1.516,2.446,0.305,Tag 1,0.3623492790112878,0.7246985580225755
2026-01-21 16:20:28.222,0.5,焊机电源,1.45,2.1,0.39,1.563,2.287,0.481,Tag 1,0.23668333274652004,0.4733666654930401
2026-01-21 16:20:28.270,0.5,焊机电源,1.45,2.1,0.39,1.563,2.287,0.481,Tag 1,0.23668333274652004,0.4733666654930401
2026-01-21 16:20:28.321,0.5,焊机电源,1.45,2.1,0.39,1.635,2.136,0.654,Tag 1,0.3243717003685741,0.6487434007371482
2026-01-21 16:20:28.371,0.5,焊机电源,1.45,2.1,0.39,1.635,2.136,0.654,Tag 1,0.3243717003685741,0.6487434007371482
2026-01-21 16:20:29.021,0.5,接地夹下端,3.02,1.53,1.61,2.707,1.421,1.385,Tag 1,0.4005933099790861,0.8011866199581722
2026-01-21 16:20:29.072,0.5,接地夹下端,3.02,1.53,1.61,2.707,1.421,1.385,Tag 1,0.4005933099790861,0.8011866199581722
2026-01-21 16:20:29.121,0.5,接地夹下端,3.02,1.53,1.61,2.882,1.396,1.441,Tag 1,0.25604882346927516,0.5120976469385503
2026-01-21 16:20:29.171,0.5,接地夹下端,3.02,1.53,1.61,2.882,1.396,1.441,Tag 1,0.25604882346927516,0.5120976469385503
2026-01-21 16:20:29.222,0.5,接地夹下端,3.02,1.53,1.61,3.041,1.377,1.486,Tag 1,0.19805554776375245,0.3961110955275049
2026-01-21 16:20:29.270,0.5,接地夹下端,3.02,1.53,1.61,3.041,1.377,1.486,Tag 1,0.19805554776375245,0.3961110955275049
2026-01-21 16:20:29.320,0.5,接地夹下端,3.02,1.53,1.61,3.155,1.368,1.514,Tag 1,0.2317002373757954,0.4634004747515908
2026-01-21 16:20:29.370,0.5,接地夹下端,3.02,1.53,1.61,3.155,1.368,1.514,Tag 1,0.2317002373757954,0.4634004747515908
2026-01-21 16:20:29.420,0.5,接地夹下端,3.02,1.53,1.61,3.266,1.377,1.514,Tag 1,0.3051901046888644,0.6103802093777289
2026-01-21 16:20:29.470,0.5,接地夹下端,3.02,1.53,1.61,3.266,1.377,1.514,Tag 1,0.3051901046888644,0.6103802093777289
2026-01-21 16:20:29.521,0.5,接地夹下端,3.02,1.53,1.61,3.387,1.387,1.489,Tag 1,0.4120424735388331,0.8240849470776662
2026-01-21 16:20:29.569,0.5,接地夹下端,3.02,1.53,1.61,3.387,1.387,1.489,Tag 1,0.4120424735388331,0.8240849470776662
2026-01-21 16:20:34.119,0.5,接地夹下端,3.02,1.53,1.61,3.435,1.307,1.665,Tag 1,0.4743195125651063,0.9486390251302126
2026-01-21 16:20:34.170,0.5,接地夹下端,3.02,1.53,1.61,3.435,1.307,1.665,Tag 1,0.4743195125651063,0.9486390251302126
2026-01-21 16:20:34.221,0.5,接地夹下端,3.02,1.53,1.61,3.348,1.3,1.703,Tag 1,0.41125782667324384,0.8225156533464877
2026-01-21 16:20:34.270,0.5,接地夹下端,3.02,1.53,1.61,3.348,1.3,1.703,Tag 1,0.41125782667324384,0.8225156533464877
2026-01-21 16:20:34.320,0.5,接地夹下端,3.02,1.53,1.61,3.278,1.293,1.737,Tag 1,0.3726419192737178,0.7452838385474356
2026-01-21 16:20:34.371,0.5,接地夹下端,3.02,1.53,1.61,3.278,1.293,1.737,Tag 1,0.3726419192737178,0.7452838385474356
2026-01-21 16:20:34.420,0.5,接地夹下端,3.02,1.53,1.61,3.23,1.285,1.762,Tag 1,0.35669174366671286,0.7133834873334257
2026-01-21 16:20:34.470,0.5,接地夹下端,3.02,1.53,1.61,3.23,1.285,1.762,Tag 1,0.35669174366671286,0.7133834873334257
2026-01-21 16:20:34.521,0.5,接地夹下端,3.02,1.53,1.61,3.198,1.271,1.783,Tag 1,0.35873945977547544,0.7174789195509509
2026-01-21 16:20:34.570,0.5,接地夹下端,3.02,1.53,1.61,3.198,1.271,1.783,Tag 1,0.35873945977547544,0.7174789195509509
2026-01-21 16:20:34.620,0.5,接地夹下端,3.02,1.53,1.61,3.173,1.258,1.801,Tag 1,0.3658879609935259,0.7317759219870518
2026-01-21 16:20:34.672,0.5,接地夹下端,3.02,1.53,1.61,3.173,1.258,1.801,Tag 1,0.3658879609935259,0.7317759219870518
2026-01-21 16:20:34.721,0.5,接地夹下端,3.02,1.53,1.61,3.158,1.245,1.816,Tag 1,0.37776315331170124,0.7555263066234025
2026-01-21 16:20:34.770,0.5,接地夹下端,3.02,1.53,1.61,3.158,1.245,1.816,Tag 1,0.37776315331170124,0.7555263066234025
2026-01-21 16:20:34.821,0.4,焊把钳下端,3.02,1.15,1.56,3.159,1.233,1.822,Tag 1,0.30798376580592685,0.7699594145148171
2026-01-21 16:20:34.870,0.4,焊把钳下端,3.02,1.15,1.56,3.159,1.233,1.822,Tag 1,0.30798376580592685,0.7699594145148171
2026-01-21 16:20:34.921,0.4,焊把钳下端,3.02,1.15,1.56,3.161,1.229,1.825,Tag 1,0.3103981314376747,0.7759953285941867
2026-01-21 16:20:34.971,0.4,焊把钳下端,3.02,1.15,1.56,3.161,1.229,1.825,Tag 1,0.3103981314376747,0.7759953285941867
2026-01-21 16:20:35.021,0.4,焊把钳下端,3.02,1.15,1.56,3.157,1.229,1.83,Tag 1,0.3129057366044925,0.7822643415112313
2026-01-21 16:20:35.070,0.4,焊把钳下端,3.02,1.15,1.56,3.157,1.229,1.83,Tag 1,0.3129057366044925,0.7822643415112313
2026-01-21 16:20:35.122,0.5,接地夹下端,3.02,1.53,1.61,3.148,1.236,1.833,Tag 1,0.39057521682769375,0.7811504336553875
2026-01-21 16:20:35.170,0.5,接地夹下端,3.02,1.53,1.61,3.148,1.236,1.833,Tag 1,0.39057521682769375,0.7811504336553875
2026-01-21 16:20:35.221,0.5,接地夹下端,3.02,1.53,1.61,3.129,1.244,1.839,Tag 1,0.38225384236132925,0.7645076847226585
2026-01-21 16:20:35.272,0.5,接地夹下端,3.02,1.53,1.61,3.129,1.244,1.839,Tag 1,0.38225384236132925,0.7645076847226585
2026-01-21 16:20:35.322,0.5,接地夹下端,3.02,1.53,1.61,3.105,1.249,1.848,Tag 1,0.3779285646785645,0.755857129357129
2026-01-21 16:20:35.370,0.5,接地夹下端,3.02,1.53,1.61,3.105,1.249,1.848,Tag 1,0.3779285646785645,0.755857129357129
2026-01-21 16:20:35.420,0.5,接地夹下端,3.02,1.53,1.61,3.093,1.257,1.856,Tag 1,0.374665183864207,0.749330367728414
2026-01-21 16:20:35.471,0.5,接地夹下端,3.02,1.53,1.61,3.093,1.257,1.856,Tag 1,0.374665183864207,0.749330367728414
2026-01-21 16:20:35.520,0.5,接地夹下端,3.02,1.53,1.61,3.091,1.273,1.872,Tag 1,0.3738101122227703,0.7476202244455405
2026-01-21 16:20:35.571,0.5,接地夹下端,3.02,1.53,1.61,3.091,1.273,1.872,Tag 1,0.3738101122227703,0.7476202244455405
2026-01-21 16:20:35.620,0.5,接地夹下端,3.02,1.53,1.61,3.087,1.319,1.9,Tag 1,0.3648424317428004,0.7296848634856008
2026-01-21 16:20:35.670,0.5,接地夹下端,3.02,1.53,1.61,3.087,1.319,1.9,Tag 1,0.3648424317428004,0.7296848634856008
2026-01-21 16:20:35.720,0.5,接地夹下端,3.02,1.53,1.61,3.082,1.393,1.939,Tag 1,0.3617374738674443,0.7234749477348886
